0.254997,0.441803,0.247475,0.322835,0.337094,0.325893,0.002516,1.000000,0.000000,1.000000,1.000000,0.000000,0.233609,0.685219,0.002081,0.000000,1.000000,0.000000,0.140000,0.580000,0.100000,0.290538,0.392879,0.283398,0.157101,0.490779,0.062959,0.700000,0.300000,0.000000,0.600000,0.100000,0.100000,0.900000,0.300000,0.100000,0.512752,0.466524,0.306904,0.860720,0.175735,0.011354,1.000000,0.337488,0.000000,0.993733,0.068059,0.000000,0.999949,0.061471,0.000000,1.000000
0.197191,0.832070,0.062361,0.322835,0.337094,0.325893,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.117002,0.977634,0.000002,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.249259,0.632664,0.149321,0.097482,0.964053,0.000118,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.430726,0.557360,0.326890,0.029295,0.932656,0.014084,0.100151,0.337488,0.000000,0.051057,0.964096,0.000000,0.016852,0.953380,0.000000,2.000000
0.350912,0.291100,0.296495,0.322835,0.337094,0.325893,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.691516,0.019034,0.147840,0.400000,0.600000,0.000000,0.620000,0.360000,0.140000,0.340789,0.317536,0.313088,0.592860,0.075971,0.238349,0.700000,0.000000,0.100000,0.900000,0.100000,0.000000,0.800000,0.100000,0.000000,0.487774,0.456111,0.456549,0.536560,0.028205,0.009823,1.000000,0.337488,0.000000,0.996601,0.000000,0.002492,0.999692,0.000000,0.018851,1.000000
0.373824,0.185416,0.414583,0.322835,0.337094,0.325893,0.000103,0.000000,1.000000,0.000000,0.000000,1.000000,0.165205,0.051119,0.792087,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.359163,0.262558,0.366786,0.243590,0.101719,0.603940,0.100000,0.000000,1.000000,0.000000,0.000000,0.900000,0.000000,0.000000,1.000000,0.472857,0.019927,0.576931,0.529621,0.030994,0.828147,0.100151,0.337488,0.999767,0.016669,0.000132,0.964315,0.011815,0.000001,0.995598,3.000000
0.418377,0.192499,0.354239,0.322835,0.337094,0.325893,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.983860,0.001012,0.013149,1.000000,0.000000,0.000000,0.880000,0.000000,0.000000,0.378362,0.264510,0.345901,0.840934,0.032032,0.221523,1.000000,0.000000,0.100000,1.000000,0.000000,0.000000,0.900000,0.000000,0.000000,0.591183,0.000604,0.343818,0.997546,0.078509,0.024096,1.000000,0.337488,0.000000,0.999979,0.000000,0.000000,0.999998,0.000000,0.000001,1.000000
0.360014,0.191993,0.420417,0.322835,0.337094,0.325893,0.000007,0.000000,1.000000,0.000000,0.000000,1.000000,0.233262,0.031660,0.854754,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.349100,0.265239,0.365268,0.282560,0.095465,0.668082,0.000000,0.000000,1.000000,0.000000,0.000000,0.900000,0.000000,0.000000,1.000000,0.430726,0.017922,0.576931,0.092123,0.010511,0.937316,0.100151,0.337488,0.989900,0.007541,0.000107,0.973669,0.008474,0.000001,0.992341,3.000000
0.323972,0.282073,0.336551,0.322835,0.337094,0.325893,0.000000,0.000001,1.000000,0.000000,0.000000,1.000000,0.099286,0.274424,0.705194,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.328137,0.316968,0.325333,0.140793,0.344864,0.436189,0.000000,0.000000,1.000000,0.000000,0.000000,0.800000,0.000000,0.000000,1.000000,0.456836,0.457628,0.489904,0.278187,0.212997,0.386012,0.100151,0.337488,0.997469,0.047760,0.009147,0.968266,0.068035,0.000004,0.986758,3.000000
0.295711,0.399772,0.246270,0.322835,0.337094,0.325893,0.928497,0.986517,0.000000,0.000000,1.000000,0.000000,0.025048,0.811102,0.159226,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.316126,0.384704,0.279227,0.096068,0.557905,0.182628,0.100000,0.700000,0.000000,0.100000,0.900000,0.000000,0.000000,1.000000,0.100000,0.510089,0.467198,0.456549,0.259374,0.111755,0.045417,0.100151,0.337488,0.000000,0.004026,0.964952,0.001942,0.002359,0.991082,0.008952,2.000000
0.315893,0.257735,0.368794,0.322835,0.337094,0.325893,0.000001,0.000000,1.000000,0.000000,0.000000,1.000000,0.245477,0.008816,0.845387,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.328911,0.299073,0.348233,0.278055,0.067875,0.718607,0.000000,0.000000,0.900000,0.100000,0.000000,0.900000,0.000000,0.000000,1.000000,0.461397,0.405704,0.576931,0.092123,0.010511,0.828147,0.100151,0.337488,0.999053,0.005792,0.000000,0.973669,0.001979,0.000000,0.995697,3.000000
0.324951,0.239468,0.381950,0.322835,0.337094,0.325893,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.254803,0.009717,0.826228,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.333424,0.290594,0.356928,0.240899,0.072503,0.725798,0.000000,0.000000,0.900000,0.000000,0.000000,1.000000,0.000000,0.000000,0.900000,0.430726,0.421086,0.576931,0.092123,0.085832,0.828147,0.100151,0.337488,0.999657,0.051545,0.000000,0.969127,0.027738,0.000000,0.991078,3.000000
